Date,Station,Daily_MAX_AQI,Daily_MEDIAN_AQI
07-02-2020,Sirifort,400,344
08-02-2020,Sirifort,402,340.5
09-02-2020,Sirifort,436,345.5
10-02-2020,Sirifort,474,365.5
11-02-2020,Sirifort,425,365
12-02-2020,Sirifort,457,358.5
13-02-2020,Sirifort,323,269
14-02-2020,Sirifort,230,166
15-02-2020,Sirifort,419,158.5
16-02-2020,Sirifort,436,302.5
17-02-2020,Sirifort,451,330
18-02-2020,Sirifort,500,334
19-02-2020,Sirifort,476,310
20-02-2020,Sirifort,500,271
21-02-2020,Sirifort,312,118
22-02-2020,Sirifort,438,165
23-02-2020,Sirifort,418,262
24-02-2020,Sirifort,300,136.5
25-02-2020,Sirifort,434,300
26-02-2020,Sirifort,422,317.5
27-02-2020,Sirifort,380,241
28-02-2020,Sirifort,477,217
29-02-2020,Sirifort,444,144.5
01-03-2020,Sirifort,232,72.5
02-03-2020,Sirifort,420,247
03-03-2020,Sirifort,499,260
04-03-2020,Sirifort,500,299.5
05-03-2020,Sirifort,214,144
06-03-2020,Sirifort,264,151.5
07-03-2020,Sirifort,272,172.5
08-03-2020,Sirifort,270,191.5
09-03-2020,Sirifort,341,150
10-03-2020,Sirifort,362,210.5
11-03-2020,Sirifort,428,252
12-03-2020,Sirifort,462,240
13-03-2020,Sirifort,365,223.5
14-03-2020,Sirifort,446,161.5
15-03-2020,Sirifort,248,113
16-03-2020,Sirifort,396,174.5
17-03-2020,Sirifort,456,194.5
18-03-2020,Sirifort,458,219
19-03-2020,Sirifort,406,205
20-03-2020,Sirifort,465,299
21-03-2020,Sirifort,336,163
22-03-2020,Sirifort,308,214
23-03-2020,Sirifort,251,129
24-03-2020,Sirifort,500,152.5
25-03-2020,Sirifort,273,136
26-03-2020,Sirifort,276,148
27-03-2020,Sirifort,273,49
28-03-2020,Sirifort,77,26
29-03-2020,Sirifort,81,48.5
30-03-2020,Sirifort,66,14
31-03-2020,Sirifort,137,68
01-04-2020,Sirifort,90,52
02-04-2020,Sirifort,92,61
03-04-2020,Sirifort,235,72
04-04-2020,Sirifort,287,66
05-04-2020,Sirifort,124,79
06-04-2020,Sirifort,219,102
07-04-2020,Sirifort,298,79.5
08-04-2020,Sirifort,117,74
09-04-2020,Sirifort,171,60
10-04-2020,Sirifort,341,88
11-04-2020,Sirifort,260,102.5
12-04-2020,Sirifort,205,93.5
13-04-2020,Sirifort,354,103
14-04-2020,Sirifort,216,118
15-04-2020,Sirifort,403,144.5
16-04-2020,Sirifort,316,133
17-04-2020,Sirifort,128,80
18-04-2020,Sirifort,270,77
19-04-2020,Sirifort,307,66
20-04-2020,Sirifort,181,89
21-04-2020,Sirifort,222,81
22-04-2020,Sirifort,339,100.5
23-04-2020,Sirifort,262,105
24-04-2020,Sirifort,500,116
25-04-2020,Sirifort,335,62
26-04-2020,Sirifort,247,105.5
27-04-2020,Sirifort,153,69
28-04-2020,Sirifort,192,71
29-04-2020,Sirifort,178,96
30-04-2020,Sirifort,189,100.5
01-05-2020,Sirifort,209,117.5
02-05-2020,Sirifort,169,106
03-05-2020,Sirifort,160,77
04-05-2020,Sirifort,103,62.5
05-05-2020,Sirifort,142,98
06-05-2020,Sirifort,173,123.5
07-05-2020,Sirifort,188,102
08-05-2020,Sirifort,247,129.5
09-05-2020,Sirifort,268,166
10-05-2020,Sirifort,483,147.5
11-05-2020,Sirifort,182,152
12-05-2020,Sirifort,185,114.5
13-05-2020,Sirifort,277,139
14-05-2020,Sirifort,207,129
15-05-2020,Sirifort,276,130.5
16-05-2020,Sirifort,311,259.5
17-05-2020,Sirifort,348,217
18-05-2020,Sirifort,336,245
19-05-2020,Sirifort,361,202
20-05-2020,Sirifort,317,145
21-05-2020,Sirifort,258,161
22-05-2020,Sirifort,258,184
23-05-2020,Sirifort,223,162
24-05-2020,Sirifort,197,162.5
25-05-2020,Sirifort,252,182
26-05-2020,Sirifort,200,141.5
27-05-2020,Sirifort,231,152
28-05-2020,Sirifort,296,210
29-05-2020,Sirifort,190,105
30-05-2020,Sirifort,233,101.5
31-05-2020,Sirifort,220,86.5
01-06-2020,Sirifort,243,141
02-06-2020,Sirifort,276,155
03-06-2020,Sirifort,277,113
04-06-2020,Sirifort,318,123
05-06-2020,Sirifort,166,91
06-06-2020,Sirifort,239,103
07-06-2020,Sirifort,200,106.5
08-06-2020,Sirifort,245,118.5
09-06-2020,Sirifort,224,157
10-06-2020,Sirifort,333,142.5
11-06-2020,Sirifort,299,146
12-06-2020,Sirifort,244,146.5
13-06-2020,Sirifort,261,136.5
14-06-2020,Sirifort,246,159.5
15-06-2020,Sirifort,401,152.5
16-06-2020,Sirifort,291,139.5
17-06-2020,Sirifort,419,123.5
18-06-2020,Sirifort,269,145.5
19-06-2020,Sirifort,419,153.5
20-06-2020,Sirifort,412,116
21-06-2020,Sirifort,439,110
22-06-2020,Sirifort,258,107
23-06-2020,Sirifort,159,86.5
24-06-2020,Sirifort,147,78
25-06-2020,Sirifort,118,77
26-06-2020,Sirifort,137,101.5
27-06-2020,Sirifort,276,111
28-06-2020,Sirifort,426,204
29-06-2020,Sirifort,287,170
30-06-2020,Sirifort,175,114.5
01-07-2020,Sirifort,243,127.5
02-07-2020,Sirifort,243,127.5
03-07-2020,Sirifort,226,148
04-07-2020,Sirifort,317,136.5
05-07-2020,Sirifort,153,107
06-07-2020,Sirifort,152,90
07-07-2020,Sirifort,136,92
08-07-2020,Sirifort,109,47.5
09-07-2020,Sirifort,103,61.5
10-07-2020,Sirifort,159,76.5
11-07-2020,Sirifort,200,85
12-07-2020,Sirifort,264,85.5
13-07-2020,Sirifort,190,91.5
14-07-2020,Sirifort,182,97.5
15-07-2020,Sirifort,191,120.5
16-07-2020,Sirifort,160,105.5
17-07-2020,Sirifort,114,72
18-07-2020,Sirifort,176,99
19-07-2020,Sirifort,362,91
20-07-2020,Sirifort,149,63
21-07-2020,Sirifort,140,92.5
22-07-2020,Sirifort,159,81
23-07-2020,Sirifort,182,41.5
24-07-2020,Sirifort,148,79.5
25-07-2020,Sirifort,175,117
26-07-2020,Sirifort,119,65.5
27-07-2020,Sirifort,104,48.5
28-07-2020,Sirifort,183,68.5
29-07-2020,Sirifort,142,77
30-07-2020,Sirifort,150,81
31-07-2020,Sirifort,147,69
01-08-2020,Sirifort,144,86
02-08-2020,Sirifort,101,63
03-08-2020,Sirifort,107,64
04-08-2020,Sirifort,201,67
05-08-2020,Sirifort,445,75
06-08-2020,Sirifort,122,62
07-08-2020,Sirifort,131,83
08-08-2020,Sirifort,247,91
09-08-2020,Sirifort,130,62
10-08-2020,Sirifort,219,84
11-08-2020,Sirifort,124,86
12-08-2020,Sirifort,106,63.5
13-08-2020,Sirifort,112,84
14-08-2020,Sirifort,121,85
15-08-2020,Sirifort,114,72
16-08-2020,Sirifort,105,54.5
17-08-2020,Sirifort,125,82
18-08-2020,Sirifort,109,78.5
19-08-2020,Sirifort,96,50
20-08-2020,Sirifort,83,54
21-08-2020,Sirifort,175,77
22-08-2020,Sirifort,257,41
23-08-2020,Sirifort,71,42
24-08-2020,Sirifort,192,50
25-08-2020,Sirifort,277,125
26-08-2020,Sirifort,236,65
27-08-2020,Sirifort,217,74.5
28-08-2020,Sirifort,163,90.5
29-08-2020,Sirifort,134,91
30-08-2020,Sirifort,112,52
31-08-2020,Sirifort,190,63
01-09-2020,Sirifort,246,59
02-09-2020,Sirifort,221,75.5
03-09-2020,Sirifort,227,105.5
04-09-2020,Sirifort,301,99
05-09-2020,Sirifort,182,69.5
06-09-2020,Sirifort,129,63.5
07-09-2020,Sirifort,156,96
08-09-2020,Sirifort,137,82.5
09-09-2020,Sirifort,173,131
10-09-2020,Sirifort,156,116.5
11-09-2020,Sirifort,402,114
12-09-2020,Sirifort,424,141
13-09-2020,Sirifort,216,124.5
14-09-2020,Sirifort,447,145
15-09-2020,Sirifort,181,130
16-09-2020,Sirifort,253,143
17-09-2020,Sirifort,267,116.5
18-09-2020,Sirifort,269,101.5
19-09-2020,Sirifort,169,119
20-09-2020,Sirifort,301,128
21-09-2020,Sirifort,192,126
22-09-2020,Sirifort,407,116.5
23-09-2020,Sirifort,288,88
24-09-2020,Sirifort,200,119
25-09-2020,Sirifort,345,147.5
26-09-2020,Sirifort,426,153
27-09-2020,Sirifort,204,124
28-09-2020,Sirifort,437,150.5
29-09-2020,Sirifort,241,163
30-09-2020,Sirifort,267,145
01-10-2020,Sirifort,242,155
02-10-2020,Sirifort,245,172
03-10-2020,Sirifort,277,212.5
04-10-2020,Sirifort,268,181.5
05-10-2020,Sirifort,392,179
06-10-2020,Sirifort,376,174
07-10-2020,Sirifort,301,191.5
08-10-2020,Sirifort,300,191.5
09-10-2020,Sirifort,305,204
10-10-2020,Sirifort,306,207
11-10-2020,Sirifort,329,220
12-10-2020,Sirifort,321,283
13-10-2020,Sirifort,477,304.5
14-10-2020,Sirifort,429,265.5
15-10-2020,Sirifort,466,320
16-10-2020,Sirifort,361,262.5
17-10-2020,Sirifort,448,290
18-10-2020,Sirifort,416,298
19-10-2020,Sirifort,412,286
20-10-2020,Sirifort,432,262.5
21-10-2020,Sirifort,413,205.5
22-10-2020,Sirifort,500,278
23-10-2020,Sirifort,500,336.5
24-10-2020,Sirifort,425,315.5
25-10-2020,Sirifort,400,346.5
26-10-2020,Sirifort,449,350
27-10-2020,Sirifort,463,357.5
28-10-2020,Sirifort,482,332.5
29-10-2020,Sirifort,452,381.5
30-10-2020,Sirifort,444,369
31-10-2020,Sirifort,500,391.5
01-11-2020,Sirifort,500,371.5
02-11-2020,Sirifort,454,320.5
03-11-2020,Sirifort,349,311
04-11-2020,Sirifort,500,332.5
05-11-2020,Sirifort,500,396
06-11-2020,Sirifort,500,401
07-11-2020,Sirifort,500,429.5
08-11-2020,Sirifort,500,420
09-11-2020,Sirifort,500,500
10-11-2020,Sirifort,500,500
11-11-2020,Sirifort,500,339
12-11-2020,Sirifort,442,324.5
13-11-2020,Sirifort,432,337
14-11-2020,Sirifort,500,444
15-11-2020,Sirifort,500,382
16-11-2020,Sirifort,330,173
17-11-2020,Sirifort,313,235.5
18-11-2020,Sirifort,422,267
19-11-2020,Sirifort,399,308
20-11-2020,Sirifort,405,334.5
21-11-2020,Sirifort,451,304.5
22-11-2020,Sirifort,345,304
23-11-2020,Sirifort,457,320.5
24-11-2020,Sirifort,421,358
25-11-2020,Sirifort,493,409
26-11-2020,Sirifort,388,179.5
27-11-2020,Sirifort,399,133
28-11-2020,Sirifort,432,299
29-11-2020,Sirifort,321,252.5
30-11-2020,Sirifort,448,326
01-12-2020,Sirifort,457,382.5
02-12-2020,Sirifort,487,369
03-12-2020,Sirifort,428,343.5
04-12-2020,Sirifort,500,377
05-12-2020,Sirifort,467,406
06-12-2020,Sirifort,448,393
07-12-2020,Sirifort,465,416.5
08-12-2020,Sirifort,443,389
09-12-2020,Sirifort,464,376.5
10-12-2020,Sirifort,428,322
11-12-2020,Sirifort,500,327.5
12-12-2020,Sirifort,451,403.5
13-12-2020,Sirifort,425,212
14-12-2020,Sirifort,252,119.5
15-12-2020,Sirifort,331,257.5
16-12-2020,Sirifort,500,272
17-12-2020,Sirifort,374,178
18-12-2020,Sirifort,358,278
19-12-2020,Sirifort,369,334.5
20-12-2020,Sirifort,424,339.5
21-12-2020,Sirifort,476,354.5
22-12-2020,Sirifort,486,411.5
23-12-2020,Sirifort,494,417
24-12-2020,Sirifort,467,256.5
25-12-2020,Sirifort,425,283.5
26-12-2020,Sirifort,439,366.5
27-12-2020,Sirifort,491,439
28-12-2020,Sirifort,343,212
29-12-2020,Sirifort,500,317
30-12-2020,Sirifort,361,316.5
31-12-2020,Sirifort,431,368.5
01-01-2021,Sirifort,500,474.5
02-01-2021,Sirifort,500,432
03-01-2021,Sirifort,404,309.5
04-01-2021,Sirifort,318,145
05-01-2021,Sirifort,309,110.5
06-01-2021,Sirifort,372,164
07-01-2021,Sirifort,329,253
08-01-2021,Sirifort,383,311
09-01-2021,Sirifort,354,309
10-01-2021,Sirifort,346,281.5
11-01-2021,Sirifort,341,276
12-01-2021,Sirifort,467,329.5
13-01-2021,Sirifort,500,409
14-01-2021,Sirifort,500,500
15-01-2021,Sirifort,500,499
16-01-2021,Sirifort,500,390
17-01-2021,Sirifort,430,389
18-01-2021,Sirifort,477,357.5
19-01-2021,Sirifort,493,404
20-01-2021,Sirifort,313,297.5
21-01-2021,Sirifort,448,305.5
22-01-2021,Sirifort,469,400
23-01-2021,Sirifort,421,336
24-01-2021,Sirifort,420,385
25-01-2021,Sirifort,422,321
26-01-2021,Sirifort,473,330.5
27-01-2021,Sirifort,420,345.5
28-01-2021,Sirifort,500,409
29-01-2021,Sirifort,456,368
30-01-2021,Sirifort,418,319.5
31-01-2021,Sirifort,410,329.5
01-02-2021,Sirifort,438,397
02-02-2021,Sirifort,414,369.5
03-02-2021,Sirifort,399,364.5
04-02-2021,Sirifort,426,343
05-02-2021,Sirifort,315,115.5
06-02-2021,Sirifort,335,264.5
07-02-2021,Sirifort,363,310
08-02-2021,Sirifort,431,354.5
09-02-2021,Sirifort,472,355
10-02-2021,Sirifort,421,351
11-02-2021,Sirifort,456,361.5
12-02-2021,Sirifort,474,378.5
13-02-2021,Sirifort,465,344.5
14-02-2021,Sirifort,432,378
15-02-2021,Sirifort,403,357
16-02-2021,Sirifort,447,366
17-02-2021,Sirifort,488,336
18-02-2021,Sirifort,500,333
19-02-2021,Sirifort,430,337
20-02-2021,Sirifort,422,259.5
21-02-2021,Sirifort,408,327.5
22-02-2021,Sirifort,408,313
23-02-2021,Sirifort,425,268
24-02-2021,Sirifort,431,305
25-02-2021,Sirifort,372,308.5
26-02-2021,Sirifort,500,304.5
27-02-2021,Sirifort,480,181
28-02-2021,Sirifort,403,168
01-03-2021,Sirifort,500,161.5
02-03-2021,Sirifort,300,166
03-03-2021,Sirifort,425,177.5
04-03-2021,Sirifort,429,309
05-03-2021,Sirifort,500,234.5
06-03-2021,Sirifort,500,245.5
07-03-2021,Sirifort,455,290
08-03-2021,Sirifort,500,303.5
09-03-2021,Sirifort,500,337.5
10-03-2021,Sirifort,422,188
11-03-2021,Sirifort,500,294
12-03-2021,Sirifort,500,203.5
13-03-2021,Sirifort,319,177.5
14-03-2021,Sirifort,321,231.5
15-03-2021,Sirifort,432,225.5
16-03-2021,Sirifort,471,241
17-03-2021,Sirifort,449,307
18-03-2021,Sirifort,476,318
19-03-2021,Sirifort,500,296
20-03-2021,Sirifort,427,246
21-03-2021,Sirifort,434,203.5
22-03-2021,Sirifort,410,206
23-03-2021,Sirifort,500,251
24-03-2021,Sirifort,394,145.5
25-03-2021,Sirifort,264,129.5
26-03-2021,Sirifort,440,150
27-03-2021,Sirifort,390,172.5
28-03-2021,Sirifort,409,207
29-03-2021,Sirifort,379,196.5
30-03-2021,Sirifort,405,174.5
31-03-2021,Sirifort,239,166
01-04-2021,Sirifort,242,167
02-04-2021,Sirifort,315,147
03-04-2021,Sirifort,452,131
04-04-2021,Sirifort,287,164.5
05-04-2021,Sirifort,314,141
06-04-2021,Sirifort,398,301
07-04-2021,Sirifort,299,216
08-04-2021,Sirifort,455,165
09-04-2021,Sirifort,453,163
10-04-2021,Sirifort,365,182.5
11-04-2021,Sirifort,316,182
12-04-2021,Sirifort,382,245
13-04-2021,Sirifort,445,176
14-04-2021,Sirifort,313,171
15-04-2021,Sirifort,376,185
16-04-2021,Sirifort,500,237.5
17-04-2021,Sirifort,229,105.5
18-04-2021,Sirifort,223,139
19-04-2021,Sirifort,318,171
20-04-2021,Sirifort,351,150
21-04-2021,Sirifort,251,104.5
22-04-2021,Sirifort,195,119.5
23-04-2021,Sirifort,304,122
24-04-2021,Sirifort,202,110
25-04-2021,Sirifort,377,215.5
26-04-2021,Sirifort,400,257.5
27-04-2021,Sirifort,426,240.5
28-04-2021,Sirifort,428,223
29-04-2021,Sirifort,475,302
30-04-2021,Sirifort,412,234.5
01-05-2021,Sirifort,440,211
02-05-2021,Sirifort,247,148
03-05-2021,Sirifort,451,173.5
04-05-2021,Sirifort,244,141.5
05-05-2021,Sirifort,239,163
06-05-2021,Sirifort,433,117.5
07-05-2021,Sirifort,245,125
08-05-2021,Sirifort,273,144.5
09-05-2021,Sirifort,254,120
10-05-2021,Sirifort,200,129
11-05-2021,Sirifort,264,146.5
12-05-2021,Sirifort,267,132
13-05-2021,Sirifort,159,93.5
14-05-2021,Sirifort,244,118.5
15-05-2021,Sirifort,500,129.5
16-05-2021,Sirifort,226,114.5
17-05-2021,Sirifort,304,150
18-05-2021,Sirifort,162,118
19-05-2021,Sirifort,137,74
20-05-2021,Sirifort,150,88
21-05-2021,Sirifort,136,85
22-05-2021,Sirifort,500,105
23-05-2021,Sirifort,500,382
24-05-2021,Sirifort,280,211
25-05-2021,Sirifort,234,156
26-05-2021,Sirifort,265,121
27-05-2021,Sirifort,235,132
28-05-2021,Sirifort,157,94
29-05-2021,Sirifort,127,99
30-05-2021,Sirifort,495,87
31-05-2021,Sirifort,220,129.5
01-06-2021,Sirifort,500,94.5
02-06-2021,Sirifort,301,110.5
03-06-2021,Sirifort,261,132.5
04-06-2021,Sirifort,169,119.5
05-06-2021,Sirifort,164,106
06-06-2021,Sirifort,169,109
07-06-2021,Sirifort,231,154
08-06-2021,Sirifort,464,191
09-06-2021,Sirifort,464,257
10-06-2021,Sirifort,302,177.5
11-06-2021,Sirifort,275,139
12-06-2021,Sirifort,190,92
13-06-2021,Sirifort,148,81
14-06-2021,Sirifort,140,100.5
15-06-2021,Sirifort,208,99.5
16-06-2021,Sirifort,450,91.5
17-06-2021,Sirifort,175,89.5
18-06-2021,Sirifort,91,69
19-06-2021,Sirifort,80,46
20-06-2021,Sirifort,121,49.5
21-06-2021,Sirifort,141,82
22-06-2021,Sirifort,155,114
23-06-2021,Sirifort,0,#NUM!
24-06-2021,Sirifort,0,#NUM!
25-06-2021,Sirifort,0,#NUM!
26-06-2021,Sirifort,0,#NUM!
27-06-2021,Sirifort,0,#NUM!
28-06-2021,Sirifort,0,#NUM!
29-06-2021,Sirifort,0,#NUM!
30-06-2021,Sirifort,0,#NUM!
01-07-2021,Sirifort,0,#NUM!
02-07-2021,Sirifort,0,#NUM!
03-07-2021,Sirifort,0,#NUM!
04-07-2021,Sirifort,0,#NUM!
05-07-2021,Sirifort,0,#NUM!
06-07-2021,Sirifort,0,#NUM!
07-07-2021,Sirifort,0,#NUM!
08-07-2021,Sirifort,233,189
09-07-2021,Sirifort,258,115.5
10-07-2021,Sirifort,500,81.5
11-07-2021,Sirifort,170,103
12-07-2021,Sirifort,185,69
13-07-2021,Sirifort,97,46
14-07-2021,Sirifort,212,62
15-07-2021,Sirifort,108,74.5
16-07-2021,Sirifort,250,86.5
17-07-2021,Sirifort,254,120
18-07-2021,Sirifort,218,77
19-07-2021,Sirifort,78,44
20-07-2021,Sirifort,197,51.5
21-07-2021,Sirifort,213,58.5
22-07-2021,Sirifort,105,52.5
23-07-2021,Sirifort,237,69.5
24-07-2021,Sirifort,359,97
25-07-2021,Sirifort,221,97
26-07-2021,Sirifort,208,95.5
27-07-2021,Sirifort,93,53.5
28-07-2021,Sirifort,65,39
29-07-2021,Sirifort,131,116.5
30-07-2021,Sirifort,143,124
31-07-2021,Sirifort,157,117
01-08-2021,Sirifort,160,56
02-08-2021,Sirifort,153,76.5
03-08-2021,Sirifort,189,68
04-08-2021,Sirifort,239,43.5
05-08-2021,Sirifort,167,101.5
06-08-2021,Sirifort,265,118
07-08-2021,Sirifort,174,100
08-08-2021,Sirifort,107,84.5
09-08-2021,Sirifort,233,76.5
10-08-2021,Sirifort,287,73
11-08-2021,Sirifort,222,66.5
12-08-2021,Sirifort,245,127
13-08-2021,Sirifort,286,127
14-08-2021,Sirifort,234,108
15-08-2021,Sirifort,150,80.5
16-08-2021,Sirifort,169,92.5
17-08-2021,Sirifort,172,136.5
18-08-2021,Sirifort,170,133
19-08-2021,Sirifort,431,168
20-08-2021,Sirifort,127,84
21-08-2021,Sirifort,55,36
22-08-2021,Sirifort,113,60.5
23-08-2021,Sirifort,132,56
24-08-2021,Sirifort,197,81.5
25-08-2021,Sirifort,279,118
26-08-2021,Sirifort,245,108.5
27-08-2021,Sirifort,226,159
28-08-2021,Sirifort,157,130
29-08-2021,Sirifort,229,94
30-08-2021,Sirifort,62,38
31-08-2021,Sirifort,79,78.5
01-09-2021,Sirifort,96,77.5
02-09-2021,Sirifort,348,80
03-09-2021,Sirifort,98,81
04-09-2021,Sirifort,131,62
05-09-2021,Sirifort,0,#NUM!
06-09-2021,Sirifort,115,75.5
07-09-2021,Sirifort,133,85.5
08-09-2021,Sirifort,359,76
09-09-2021,Sirifort,144,68
10-09-2021,Sirifort,236,60.5
11-09-2021,Sirifort,109,77.5
12-09-2021,Sirifort,113,86.5
13-09-2021,Sirifort,194,102.5
14-09-2021,Sirifort,165,71
15-09-2021,Sirifort,139,38
16-09-2021,Sirifort,135,66
17-09-2021,Sirifort,91,49.5
18-09-2021,Sirifort,167,54
19-09-2021,Sirifort,285,84
20-09-2021,Sirifort,151,100
21-09-2021,Sirifort,354,106.5
22-09-2021,Sirifort,118,60
23-09-2021,Sirifort,165,77.5
24-09-2021,Sirifort,110,56
25-09-2021,Sirifort,141,79
26-09-2021,Sirifort,139,60.5
27-09-2021,Sirifort,206,110.5
28-09-2021,Sirifort,219,113.5
29-09-2021,Sirifort,188,74.5
30-09-2021,Sirifort,170,112
01-10-2021,Sirifort,196,123
02-10-2021,Sirifort,165,106
03-10-2021,Sirifort,145,88.5
04-10-2021,Sirifort,174,77.5
05-10-2021,Sirifort,293,119.5
06-10-2021,Sirifort,157,111.5
07-10-2021,Sirifort,236,133
08-10-2021,Sirifort,401,163.5
09-10-2021,Sirifort,455,176.5
10-10-2021,Sirifort,260,147
11-10-2021,Sirifort,326,159.5
12-10-2021,Sirifort,384,196
13-10-2021,Sirifort,316,171
14-10-2021,Sirifort,370,169
15-10-2021,Sirifort,355,212
16-10-2021,Sirifort,463,324
17-10-2021,Sirifort,411,157
18-10-2021,Sirifort,105,34
19-10-2021,Sirifort,253,82.5
20-10-2021,Sirifort,342,240
21-10-2021,Sirifort,500,186
22-10-2021,Sirifort,310,127.5
23-10-2021,Sirifort,301,151.5
24-10-2021,Sirifort,253,165
25-10-2021,Sirifort,193,60
26-10-2021,Sirifort,322,141.5
27-10-2021,Sirifort,429,266.5
28-10-2021,Sirifort,374,313
29-10-2021,Sirifort,465,308.5
30-10-2021,Sirifort,410,304.5
31-10-2021,Sirifort,349,309
01-11-2021,Sirifort,374,300.5
02-11-2021,Sirifort,338,314
03-11-2021,Sirifort,433,326.5
04-11-2021,Sirifort,500,422
05-11-2021,Sirifort,500,497
06-11-2021,Sirifort,463,446
07-11-2021,Sirifort,465,394.5
08-11-2021,Sirifort,454,385
09-11-2021,Sirifort,461,402
10-11-2021,Sirifort,459,354.5
11-11-2021,Sirifort,456,406
12-11-2021,Sirifort,500,471
13-11-2021,Sirifort,474,446.5
14-11-2021,Sirifort,359,316.5
15-11-2021,Sirifort,413,336.5
16-11-2021,Sirifort,498,402
17-11-2021,Sirifort,403,366.5
18-11-2021,Sirifort,457,342
19-11-2021,Sirifort,420,363
20-11-2021,Sirifort,500,368.5
21-11-2021,Sirifort,411,361.5
22-11-2021,Sirifort,372,326
23-11-2021,Sirifort,362,301.5
24-11-2021,Sirifort,500,349
25-11-2021,Sirifort,459,401.5
26-11-2021,Sirifort,500,403
27-11-2021,Sirifort,445,403
28-11-2021,Sirifort,425,393
29-11-2021,Sirifort,424,368
30-11-2021,Sirifort,417,335.5
01-12-2021,Sirifort,427,338
02-12-2021,Sirifort,443,422.5
03-12-2021,Sirifort,401,362.5
04-12-2021,Sirifort,380,319
05-12-2021,Sirifort,383,324.5
06-12-2021,Sirifort,370,331.5
07-12-2021,Sirifort,328,311
08-12-2021,Sirifort,312,283
09-12-2021,Sirifort,331,310
10-12-2021,Sirifort,338,320.5
11-12-2021,Sirifort,323,275
12-12-2021,Sirifort,334,301
13-12-2021,Sirifort,413,342.5
14-12-2021,Sirifort,423,379.5
15-12-2021,Sirifort,386,332
16-12-2021,Sirifort,422,362
17-12-2021,Sirifort,372,328
18-12-2021,Sirifort,342,313
19-12-2021,Sirifort,377,273
20-12-2021,Sirifort,425,318
21-12-2021,Sirifort,459,395
22-12-2021,Sirifort,471,397.5
23-12-2021,Sirifort,500,453
24-12-2021,Sirifort,498,416.5
25-12-2021,Sirifort,500,423
26-12-2021,Sirifort,500,463
27-12-2021,Sirifort,371,183.5
28-12-2021,Sirifort,381,312
29-12-2021,Sirifort,368,275
30-12-2021,Sirifort,384,323
31-12-2021,Sirifort,404,348
01-01-2022,Sirifort,428,363
02-01-2022,Sirifort,419,389
03-01-2022,Sirifort,428,368
04-01-2022,Sirifort,443,362
05-01-2022,Sirifort,468,396
06-01-2022,Sirifort,343,243.5
07-01-2022,Sirifort,277,168
08-01-2022,Sirifort,94,78
09-01-2022,Sirifort,157,55
10-01-2022,Sirifort,297,158.5
11-01-2022,Sirifort,305,205
12-01-2022,Sirifort,361,183.5
13-01-2022,Sirifort,500,356
14-01-2022,Sirifort,493,372
15-01-2022,Sirifort,409,292.5
16-01-2022,Sirifort,388,223.5
17-01-2022,Sirifort,390,329
18-01-2022,Sirifort,472,358
19-01-2022,Sirifort,436,333
20-01-2022,Sirifort,425,377.5
21-01-2022,Sirifort,405,354.5
22-01-2022,Sirifort,375,273.5
23-01-2022,Sirifort,418,196.5
24-01-2022,Sirifort,382,128.5
25-01-2022,Sirifort,365,173
26-01-2022,Sirifort,355,233
27-01-2022,Sirifort,363,220
28-01-2022,Sirifort,318,303
29-01-2022,Sirifort,351,213
30-01-2022,Sirifort,363,310.5
31-01-2022,Sirifort,402,366
01-02-2022,Sirifort,413,352
02-02-2022,Sirifort,368,329
03-02-2022,Sirifort,392,316.5
04-02-2022,Sirifort,303,74.5
05-02-2022,Sirifort,400,309.5
06-02-2022,Sirifort,369,193.5
07-02-2022,Sirifort,315,168
08-02-2022,Sirifort,405,328
09-02-2022,Sirifort,400,155
10-02-2022,Sirifort,243,147
11-02-2022,Sirifort,300,178
12-02-2022,Sirifort,319,147
13-02-2022,Sirifort,355,318
14-02-2022,Sirifort,411,291.5
15-02-2022,Sirifort,391,135
16-02-2022,Sirifort,417,314.5
17-02-2022,Sirifort,402,313
18-02-2022,Sirifort,424,286.5
19-02-2022,Sirifort,257,173.5
20-02-2022,Sirifort,255,172
21-02-2022,Sirifort,392,146
22-02-2022,Sirifort,322,237
23-02-2022,Sirifort,335,302
24-02-2022,Sirifort,403,338.5
25-02-2022,Sirifort,406,318
26-02-2022,Sirifort,121,62.5
